Número,Processo,NI Beneficiário,Origem,Situação,Valor,Tipo_NI_Ben,Tipo_NI_Int,NIs_iguais,Ano,Tempo_decorrido,Número
8322,6144,2195,Previdenciário,CREDITADA,116.33,PF,PF,S,2020,0,
8323,39215,2195,Previdenciário,CREDITADA,116.92,PF,PF,S,2020,0,
8324,20586,2195,Previdenciário,CREDITADA,113.29,PF,PF,S,2020,0,
8325,22900,2195,Previdenciário,CREDITADA,113.61,PF,PF,S,2020,0,
8326,32510,2195,Previdenciário,CREDITADA,115.81,PF,PF,S,2020,0,
8327,3284,2596,Previdenciário,CREDITADA,1160.5,PF,PF,S,2020,0,
8328,15296,1596,Previdenciário,CREDITADA,29.89,PF,PF,S,2020,0,
8329,11385,1596,Previdenciário,CREDITADA,30.12,PF,PF,S,2020,0,
8330,23107,1596,Previdenciário,CREDITADA,30.36,PF,PF,S,2020,0,
8331,8555,1596,Previdenciário,CREDITADA,40.8,PF,PF,S,2020,0,
8332,28027,1596,Previdenciário,CREDITADA,30.4,PF,PF,S,2020,0,
8333,24223,1596,Previdenciário,CREDITADA,30.15,PF,PF,S,2020,0,
8334,47047,1596,Previdenciário,CREDITADA,30.9,PF,PF,S,2020,0,
8335,28727,1596,Previdenciário,CREDITADA,33.71,PF,PF,S,2020,0,
8336,26875,1596,Previdenciário,CREDITADA,31.16,PF,PF,S,2020,0,
8337,44900,1596,Previdenciário,CREDITADA,30.62,PF,PF,S,2020,0,
8338,13743,1596,Previdenciário,CREDITADA,31.21,PF,PF,S,2020,0,
8339,27563,1596,Previdenciário,CREDITADA,28.95,PF,PF,S,2020,0,
8340,35964,1596,Previdenciário,CREDITADA,29.2,PF,PF,S,2020,0,
8341,7198,1596,Previdenciário,CREDITADA,29.41,PF,PF,S,2020,0,
8342,9813,1596,Previdenciário,CREDITADA,29.64,PF,PF,S,2020,0,
8343,22722,1596,Previdenciário,CREDITADA,29.26,PF,PF,S,2020,0,
8344,27219,1596,Previdenciário,CREDITADA,29.12,PF,PF,S,2020,0,
8345,24036,2491,Previdenciário,CREDITADA,196.63,PF,PF,S,2016,4,
8346,48063,3430,Previdenciário,CREDITADA,580.99,PF,PF,S,2019,1,
8347,15217,3430,Previdenciário,CREDITADA,577.03,PF,PF,S,2019,1,
8348,8299,3430,Previdenciário,CREDITADA,575.15,PF,PF,S,2019,1,
8349,19087,3430,Previdenciário,CREDITADA,569.54,PF,PF,S,2019,1,
8350,40583,2050,Previdenciário,CREDITADA,743.21,PF,PF,S,2019,1,
8351,17247,2050,Previdenciário,CREDITADA,739.31,PF,PF,S,2019,1,
8352,26297,2050,Previdenciário,CREDITADA,735.37,PF,PF,S,2019,1,
8353,16102,2050,Previdenciário,CREDITADA,727.63,PF,PF,S,2019,1,
8354,17062,2050,Previdenciário,CREDITADA,754.37,PF,PF,S,2019,1,
8355,833,2050,Previdenciário,CREDITADA,750.63,PF,PF,S,2019,1,
8356,35209,2050,Previdenciário,CREDITADA,747.22,PF,PF,S,2019,1,
8357,10520,2050,Previdenciário,CREDITADA,816.3,PF,PF,S,2019,1,
8358,30451,2050,Previdenciário,CREDITADA,569.27,PF,PF,S,2019,1,
8359,26135,2050,Previdenciário,CREDITADA,727.24,PF,PF,S,2019,1,
8360,2615,2050,Previdenciário,CREDITADA,284.85,PF,PF,S,2019,1,
8361,3806,2050,Previdenciário,CREDITADA,672.98,PF,PF,S,2019,1,
8362,31445,2050,Previdenciário,CREDITADA,562.28,PF,PF,S,2019,1,
8363,22354,2050,Previdenciário,CREDITADA,687.19,PF,PF,S,2019,1,
8364,38814,2050,Previdenciário,CREDITADA,724.28,PF,PF,S,2019,1,
8365,8813,2050,Previdenciário,CREDITADA,165.71,PF,PF,S,2019,1,
8366,39852,639,Previdenciário,CREDITADA,562.76,PF,PF,S,2018,2,
8367,3750,1485,Previdenciário,CREDITADA,270.1,PF,PF,S,2019,1,
8368,39252,2075,Previdenciário,CREDITADA,8.0,PF,PF,S,2016,4,
8369,32558,2075,Previdenciário,CREDITADA,13.56,PF,PF,S,2016,4,
8370,35292,2795,Previdenciário,CREDITADA,616.07,PF,PF,S,2019,1,
8371,39187,2795,Previdenciário,CREDITADA,645.39,PF,PF,S,2019,1,
8372,36538,2795,Previdenciário,CREDITADA,644.24,PF,PF,S,2019,1,
8373,21400,2795,Previdenciário,CREDITADA,618.46,PF,PF,S,2019,1,
8374,26858,4,Previdenciário,CREDITADA,198.92,PF,PF,S,2017,3,
8375,34164,4,Previdenciário,CREDITADA,201.5,PF,PF,S,2017,3,
8376,44946,4,Previdenciário,CREDITADA,204.1,PF,PF,S,2017,3,
8377,1482,4,Previdenciário,CREDITADA,115.3,PF,PF,S,2017,3,
8378,5098,4,Previdenciário,CREDITADA,114.76,PF,PF,S,2017,3,
8379,33279,4,Previdenciário,CREDITADA,200.29,PF,PF,S,2017,3,
8380,26271,4,Previdenciário,CREDITADA,202.74,PF,PF,S,2017,3,
8381,13069,4,Previdenciário,CREDITADA,209.96,PF,PF,S,2017,3,
8382,8222,4,Previdenciário,CREDITADA,127.81,PF,PF,S,2017,3,
8383,26053,4,Previdenciário,CREDITADA,208.5,PF,PF,S,2017,3,
8384,32269,4,Previdenciário,CREDITADA,221.82,PF,PF,S,2017,3,
8385,43030,4,Previdenciário,CREDITADA,132.67,PF,PF,S,2017,3,
8386,22476,4,Previdenciário,CREDITADA,226.73,PF,PF,S,2017,3,
8387,19540,4,Previdenciário,CREDITADA,127.95,PF,PF,S,2017,3,
8388,36868,4,Previdenciário,CREDITADA,229.2,PF,PF,S,2017,3,
8389,32264,4,Previdenciário,CREDITADA,225.5,PF,PF,S,2017,3,
8390,25244,4,Previdenciário,CREDITADA,230.62,PF,PF,S,2017,3,
8391,23881,4,Previdenciário,CREDITADA,163.92,PF,PF,S,2017,3,
8392,41940,4,Previdenciário,CREDITADA,164.56,PF,PF,S,2017,3,
8393,25206,4,Previdenciário,CREDITADA,224.3,PF,PF,S,2017,3,
8394,45359,4,Previdenciário,CREDITADA,231.97,PF,PF,S,2017,3,
8395,35337,4,Previdenciário,CREDITADA,227.96,PF,PF,S,2017,3,
8396,27949,4,Previdenciário,CREDITADA,222.99,PF,PF,S,2017,3,
8397,38899,4,Previdenciário,CREDITADA,187.66,PF,PF,S,2017,3,
8398,18043,4,Previdenciário,CREDITADA,105.3,PF,PF,S,2017,3,
8399,32065,4,Previdenciário,CREDITADA,105.3,PF,PF,S,2017,3,
8400,24149,4,Previdenciário,CREDITADA,107.68,PF,PF,S,2017,3,
8401,8473,4,Previdenciário,CREDITADA,108.11,PF,PF,S,2017,3,
8402,19763,4,Previdenciário,CREDITADA,99.97,PF,PF,S,2017,3,
8403,2182,4,Previdenciário,CREDITADA,107.99,PF,PF,S,2017,3,
8404,2618,2722,Previdenciário,CREDITADA,122.07,PF,PF,S,2018,2,
8405,14342,2722,Previdenciário,CREDITADA,119.18,PF,PF,S,2018,2,
8406,43238,2722,Previdenciário,CREDITADA,104.33,PF,PF,S,2018,2,
8407,41518,588,Previdenciário,CREDITADA,120.23,PF,PF,S,2019,1,
8408,41743,588,Previdenciário,CREDITADA,125.67,PF,PF,S,2019,1,
8409,33993,3659,Previdenciário,CREDITADA,445.67,PF,PF,S,2018,2,
8410,10269,3659,Previdenciário,CREDITADA,502.46,PF,PF,S,2018,2,
8411,41725,2794,Previdenciário,CREDITADA,1341.11,PF,PF,S,2019,1,
8412,9191,3394,Previdenciário,CREDITADA,126.8,PF,PF,S,2019,1,
8413,1905,3394,Previdenciário,CREDITADA,124.74,PF,PF,S,2019,1,
8414,7308,3394,Previdenciário,CREDITADA,123.43,PF,PF,S,2019,1,
8415,2825,3394,Previdenciário,CREDITADA,124.33,PF,PF,S,2019,1,
8416,44534,3394,Previdenciário,CREDITADA,123.43,PF,PF,S,2019,1,
8417,16691,3394,Previdenciário,CREDITADA,123.88,PF,PF,S,2019,1,
8418,9886,3394,Previdenciário,CREDITADA,121.91,PF,PF,S,2019,1,
8419,5919,3394,Previdenciário,CREDITADA,126.46,PF,PF,S,2019,1,
8420,32376,3394,Previdenciário,CREDITADA,125.85,PF,PF,S,2019,1,
8421,18382,3394,Previdenciário,CREDITADA,119.02,PF,PF,S,2019,1,
8422,40757,3394,Previdenciário,CREDITADA,122.4,PF,PF,S,2019,1,
8423,16566,3394,Previdenciário,CREDITADA,118.74,PF,PF,S,2019,1,
8424,27806,3394,Previdenciário,CREDITADA,127.62,PF,PF,S,2019,1,
8425,6383,3394,Previdenciário,CREDITADA,125.94,PF,PF,S,2019,1,
8426,4121,3394,Previdenciário,CREDITADA,120.92,PF,PF,S,2019,1,
8427,136,3394,Previdenciário,CREDITADA,128.52,PF,PF,S,2019,1,
8428,41580,3394,Previdenciário,CREDITADA,125.2,PF,PF,S,2019,1,
8429,11316,3394,Previdenciário,CREDITADA,123.85,PF,PF,S,2019,1,
8430,44471,3394,Previdenciário,CREDITADA,124.5,PF,PF,S,2019,1,
8431,24349,3394,Previdenciário,CREDITADA,114.78,PF,PF,S,2019,1,
8432,41047,3394,Previdenciário,CREDITADA,120.24,PF,PF,S,2019,1,
8433,24379,3394,Previdenciário,CREDITADA,125.01,PF,PF,S,2019,1,
8434,2068,3394,Previdenciário,CREDITADA,123.99,PF,PF,S,2019,1,
8435,9607,3394,Previdenciário,CREDITADA,118.26,PF,PF,S,2019,1,
8436,39002,3394,Previdenciário,CREDITADA,131.1,PF,PF,S,2019,1,
8437,44163,3394,Previdenciário,CREDITADA,122.07,PF,PF,S,2019,1,
8438,19998,1596,Previdenciário,CREDITADA,28.98,PF,PF,S,2020,0,
8439,30258,1596,Previdenciário,CREDITADA,29.88,PF,PF,S,2020,0,
8440,23312,1596,Previdenciário,CREDITADA,29.61,PF,PF,S,2020,0,
8441,8259,1596,Previdenciário,CREDITADA,29.41,PF,PF,S,2020,0,
8442,5227,1596,Previdenciário,CREDITADA,29.15,PF,PF,S,2020,0,
8443,45544,1596,Previdenciário,CREDITADA,30.57,PF,PF,S,2020,0,
8444,40219,1596,Previdenciário,CREDITADA,111.51,PF,PF,S,2020,0,
8445,19796,1596,Previdenciário,CREDITADA,275.74,PF,PF,S,2020,0,
8446,47811,1596,Previdenciário,CREDITADA,273.89,PF,PF,S,2020,0,
8447,11964,1596,Previdenciário,CREDITADA,273.34,PF,PF,S,2020,0,
8448,17082,1596,Previdenciário,CREDITADA,270.54,PF,PF,S,2020,0,
8449,42403,1596,Previdenciário,CREDITADA,121.72,PF,PF,S,2020,0,
8450,38088,535,Previdenciário,CREDITADA,308.91,PF,PF,S,2020,0,
8451,7176,1939,Previdenciário,CREDITADA,114.64,PF,PF,S,2020,0,
8452,37720,1939,Previdenciário,CREDITADA,114.13,PF,PF,S,2020,0,
8453,41004,1193,Previdenciário,CREDITADA,116.65,PF,PF,S,2020,0,
8454,7832,1193,Previdenciário,CREDITADA,116.93,PF,PF,S,2020,0,
8455,48003,1193,Previdenciário,CREDITADA,112.37,PF,PF,S,2020,0,
8456,23904,1193,Previdenciário,CREDITADA,116.61,PF,PF,S,2020,0,
8457,37862,1194,Previdenciário,CREDITADA,597.83,PF,PF,S,2020,0,
8458,27663,1690,Previdenciário,CREDITADA,116.75,PF,PF,S,2020,0,
8459,25143,1690,Previdenciário,CREDITADA,116.36,PF,PF,S,2020,0,
8460,17973,900,Previdenciário,CREDITADA,116.33,PF,PF,S,2020,0,
8461,13384,900,Previdenciário,CREDITADA,115.81,PF,PF,S,2020,0,
8462,47699,900,Previdenciário,CREDITADA,114.4,PF,PF,S,2020,0,
8463,38977,900,Previdenciário,CREDITADA,118.55,PF,PF,S,2020,0,
8464,46250,900,Previdenciário,CREDITADA,114.64,PF,PF,S,2020,0,
8465,17910,900,Previdenciário,CREDITADA,117.49,PF,PF,S,2020,0,
8466,15834,900,Previdenciário,CREDITADA,114.13,PF,PF,S,2020,0,
8467,32948,2491,Previdenciário,CREDITADA,643.94,PF,PF,S,2016,4,
8468,20132,326,Previdenciário,CREDITADA,173.32,PF,PF,S,2019,1,
8469,12960,326,Previdenciário,CREDITADA,694.45,PF,PF,S,2019,1,
8470,8178,326,Previdenciário,CREDITADA,401.56,PF,PF,S,2019,1,
8471,26083,326,Previdenciário,CREDITADA,138.44,PF,PF,S,2019,1,
8472,994,326,Previdenciário,CREDITADA,56.95,PF,PF,S,2019,1,
8473,4395,326,Previdenciário,CREDITADA,642.66,PF,PF,S,2019,1,
8474,7396,326,Previdenciário,CREDITADA,102.41,PF,PF,S,2019,1,
8475,23349,326,Previdenciário,CREDITADA,837.84,PF,PF,S,2019,1,
8476,23978,1693,Previdenciário,CREDITADA,987.8,PF,PF,S,2018,2,
8477,500,1693,Previdenciário,CREDITADA,984.13,PF,PF,S,2018,2,
8478,15241,1693,Previdenciário,CREDITADA,992.03,PF,PF,S,2018,2,
8479,47810,1693,Previdenciário,CREDITADA,186.4,PF,PF,S,2018,2,
8480,13666,1693,Previdenciário,CREDITADA,666.09,PF,PF,S,2018,2,
8481,21074,1693,Previdenciário,CREDITADA,260.62,PF,PF,S,2018,2,
8482,46119,2491,Previdenciário,CREDITADA,641.85,PF,PF,S,2016,4,
8483,48229,2676,Previdenciário,CREDITADA,151.9,PF,PF,S,2019,1,
8484,3019,2676,Previdenciário,CREDITADA,148.68,PF,PF,S,2019,1,
8485,27351,2676,Previdenciário,CREDITADA,220.19,PF,PF,S,2019,1,
8486,44864,2676,Previdenciário,CREDITADA,150.74,PF,PF,S,2019,1,
8487,38112,2676,Previdenciário,CREDITADA,150.22,PF,PF,S,2019,1,
8488,10541,2676,Previdenciário,CREDITADA,147.64,PF,PF,S,2019,1,
8489,28999,2676,Previdenciário,CREDITADA,149.7,PF,PF,S,2019,1,
8490,35791,2676,Previdenciário,CREDITADA,254.66,PF,PF,S,2019,1,
8491,36501,2676,Previdenciário,CREDITADA,218.58,PF,PF,S,2019,1,
8492,39717,2676,Previdenciário,CREDITADA,214.87,PF,PF,S,2019,1,
8493,13903,2676,Previdenciário,CREDITADA,213.01,PF,PF,S,2019,1,
8494,12379,2676,Previdenciário,CREDITADA,210.08,PF,PF,S,2019,1,
8495,24496,2676,Previdenciário,CREDITADA,215.88,PF,PF,S,2019,1,
8496,28179,2676,Previdenciário,CREDITADA,212.1,PF,PF,S,2019,1,
8497,43929,2676,Previdenciário,CREDITADA,251.66,PF,PF,S,2019,1,
8498,31972,2676,Previdenciário,CREDITADA,159.97,PF,PF,S,2019,1,
8499,3419,4,Previdenciário,CREDITADA,192.65,PF,PF,S,2017,3,
8500,26992,4,Previdenciário,CREDITADA,107.6,PF,PF,S,2017,3,
8501,8096,814,Previdenciário,CREDITADA,2132.91,PF,PF,S,2016,4,
8502,14913,306,Previdenciário,CREDITADA,52.61,PF,PF,S,2018,2,
8503,32554,306,Previdenciário,CREDITADA,55.74,PF,PF,S,2018,2,
8504,25292,306,Previdenciário,CREDITADA,58.1,PF,PF,S,2018,2,
8505,5567,966,Previdenciário,CREDITADA,71.56,PF,PF,S,2019,1,
8506,25099,3192,Previdenciário,CREDITADA,91.93,PF,PF,S,2019,1,
8507,5816,3192,Previdenciário,CREDITADA,92.32,PF,PF,S,2019,1,
8508,20702,3192,Previdenciário,CREDITADA,92.74,PF,PF,S,2019,1,
8509,4353,306,Previdenciário,CREDITADA,55.29,PF,PF,S,2018,2,
8510,15875,306,Previdenciário,CREDITADA,54.68,PF,PF,S,2018,2,
8511,26705,306,Previdenciário,CREDITADA,54.97,PF,PF,S,2018,2,
8512,17568,306,Previdenciário,CREDITADA,54.41,PF,PF,S,2018,2,
8513,15854,3774,Previdenciário,CREDITADA,88.56,PF,PF,S,2019,1,
8514,22885,480,Previdenciário,CREDITADA,107.41,PF,PF,S,2017,3,
8515,29990,318,Previdenciário,CREDITADA,78.89,PF,PF,S,2016,4,
8516,6391,348,Previdenciário,CREDITADA,241.89,PF,PF,S,2017,3,
8517,920,348,Previdenciário,CREDITADA,239.63,PF,PF,S,2017,3,
8518,45795,2115,Previdenciário,CREDITADA,322.4,PF,PF,S,2019,1,
8519,29551,2115,Previdenciário,CREDITADA,380.96,PF,PF,S,2019,1,
8520,12043,1082,Previdenciário,CREDITADA,198.55,PF,PF,S,2017,3,
8521,14103,1082,Previdenciário,CREDITADA,199.6,PF,PF,S,2017,3,
8522,36656,1082,Previdenciário,CREDITADA,193.09,PF,PF,S,2017,3,
8523,32605,1082,Previdenciário,CREDITADA,199.74,PF,PF,S,2017,3,
8524,6136,1082,Previdenciário,CREDITADA,197.49,PF,PF,S,2017,3,
8525,22606,1082,Previdenciário,CREDITADA,217.56,PF,PF,S,2017,3,
8526,2160,1082,Previdenciário,CREDITADA,191.32,PF,PF,S,2017,3,
8527,2088,1082,Previdenciário,CREDITADA,190.44,PF,PF,S,2017,3,
8528,26089,3394,Previdenciário,CREDITADA,129.98,PF,PF,S,2019,1,
8529,26978,3394,Previdenciário,CREDITADA,120.19,PF,PF,S,2019,1,
8530,34278,3394,Previdenciário,CREDITADA,128.95,PF,PF,S,2019,1,
8531,31874,3394,Previdenciário,CREDITADA,121.1,PF,PF,S,2019,1,
8532,36436,3394,Previdenciário,CREDITADA,123.03,PF,PF,S,2019,1,
8533,31472,3394,Previdenciário,CREDITADA,120.78,PF,PF,S,2019,1,
8534,25,3394,Previdenciário,CREDITADA,120.19,PF,PF,S,2019,1,
8535,32041,3394,Previdenciário,CREDITADA,121.38,PF,PF,S,2019,1,
8536,10543,3394,Previdenciário,CREDITADA,122.44,PF,PF,S,2019,1,
8537,9041,3394,Previdenciário,CREDITADA,119.65,PF,PF,S,2019,1,
8538,15321,3394,Previdenciário,CREDITADA,119.49,PF,PF,S,2019,1,
8539,43071,3394,Previdenciário,CREDITADA,123.09,PF,PF,S,2019,1,
8540,35234,1195,Previdenciário,CREDITADA,131.1,PF,PF,S,2018,2,
8541,2025,1195,Previdenciário,CREDITADA,127.88,PF,PF,S,2018,2,
8542,28686,1195,Previdenciário,CREDITADA,120.19,PF,PF,S,2018,2,
8543,38990,2152,Previdenciário,CREDITADA,57.77,PF,PF,S,2018,2,
8544,47917,2205,Previdenciário,CREDITADA,245.1,PF,PF,S,2019,1,
8545,11170,2205,Previdenciário,CREDITADA,162.34,PF,PF,S,2019,1,
8546,6656,2205,Previdenciário,CREDITADA,183.9,PF,PF,S,2019,1,
8547,26024,2205,Previdenciário,CREDITADA,248.75,PF,PF,S,2019,1,
8548,13774,2205,Previdenciário,CREDITADA,136.02,PF,PF,S,2019,1,
8549,21131,2205,Previdenciário,CREDITADA,138.1,PF,PF,S,2019,1,
8550,42034,2205,Previdenciário,CREDITADA,159.73,PF,PF,S,2019,1,
8551,48078,2205,Previdenciário,CREDITADA,154.27,PF,PF,S,2019,1,
8552,28735,2205,Previdenciário,CREDITADA,155.03,PF,PF,S,2019,1,
8553,27547,2205,Previdenciário,CREDITADA,180.65,PF,PF,S,2019,1,
8554,34100,2205,Previdenciário,CREDITADA,182.87,PF,PF,S,2019,1,
8555,41306,2205,Previdenciário,CREDITADA,181.78,PF,PF,S,2019,1,
8556,35836,2205,Previdenciário,CREDITADA,177.39,PF,PF,S,2019,1,
8557,9343,2205,Previdenciário,CREDITADA,179.65,PF,PF,S,2019,1,
8558,20268,2205,Previdenciário,CREDITADA,178.51,PF,PF,S,2019,1,
8559,10546,2205,Previdenciário,CREDITADA,258.2,PF,PF,S,2019,1,
8560,8792,2205,Previdenciário,CREDITADA,155.73,PF,PF,S,2019,1,
8561,39390,2205,Previdenciário,CREDITADA,154.71,PF,PF,S,2019,1,
8562,43852,900,Previdenciário,CREDITADA,114.91,PF,PF,S,2020,0,
8563,43015,900,Previdenciário,CREDITADA,113.61,PF,PF,S,2020,0,
8564,13081,900,Previdenciário,CREDITADA,118.01,PF,PF,S,2020,0,
8565,22263,900,Previdenciário,CREDITADA,112.78,PF,PF,S,2020,0,
8566,19797,900,Previdenciário,CREDITADA,113.89,PF,PF,S,2020,0,
8567,7967,900,Previdenciário,CREDITADA,112.37,PF,PF,S,2020,0,
8568,34411,900,Previdenciário,CREDITADA,116.92,PF,PF,S,2020,0,
8569,14010,900,Previdenciário,CREDITADA,116.65,PF,PF,S,2020,0,
8570,2326,1978,Previdenciário,CREDITADA,53.4,PF,PF,S,2020,0,
8571,23012,1978,Previdenciário,CREDITADA,51.71,PF,PF,S,2020,0,
8572,30794,1978,Previdenciário,CREDITADA,51.45,PF,PF,S,2020,0,
8573,11037,1978,Previdenciário,CREDITADA,52.87,PF,PF,S,2020,0,
8574,22968,1436,Previdenciário,CREDITADA,125.94,PF,PF,S,2020,0,
8575,9214,1978,Previdenciário,CREDITADA,51.94,PF,PF,S,2020,0,
8576,2453,1978,Previdenciário,CREDITADA,53.64,PF,PF,S,2020,0,
8577,34107,1978,Previdenciário,CREDITADA,52.43,PF,PF,S,2020,0,
8578,35101,1978,Previdenciário,CREDITADA,52.18,PF,PF,S,2020,0,
8579,1363,1978,Previdenciário,CREDITADA,53.14,PF,PF,S,2020,0,
8580,23128,1978,Previdenciário,CREDITADA,53.49,PF,PF,S,2020,0,
8581,33087,1978,Previdenciário,CREDITADA,54.58,PF,PF,S,2020,0,
8582,25373,1978,Previdenciário,CREDITADA,52.66,PF,PF,S,2020,0,
8583,36231,1978,Previdenciário,CREDITADA,52.93,PF,PF,S,2020,0,
8584,25464,1978,Previdenciário,CREDITADA,53.19,PF,PF,S,2020,0,
8585,2818,1978,Previdenciário,CREDITADA,54.88,PF,PF,S,2020,0,
8586,9871,1436,Previdenciário,CREDITADA,125.01,PF,PF,S,2020,0,
8587,25442,1978,Previdenciário,CREDITADA,53.43,PF,PF,S,2020,0,
8588,40682,1978,Previdenciário,CREDITADA,53.68,PF,PF,S,2020,0,
8589,20920,1978,Previdenciário,CREDITADA,53.93,PF,PF,S,2020,0,
8590,32739,1978,Previdenciário,CREDITADA,54.28,PF,PF,S,2020,0,
8591,43125,1978,Previdenciário,CREDITADA,54.18,PF,PF,S,2020,0,
8592,21361,1978,Previdenciário,CREDITADA,54.02,PF,PF,S,2020,0,
8593,24167,1978,Previdenciário,CREDITADA,53.76,PF,PF,S,2020,0,
8594,3090,2940,Previdenciário,CREDITADA,54.66,PF,PF,S,2019,1,
8595,26531,2940,Previdenciário,CREDITADA,54.46,PF,PF,S,2019,1,
8596,40669,2940,Previdenciário,CREDITADA,54.06,PF,PF,S,2019,1,
8597,16222,2940,Previdenciário,CREDITADA,53.87,PF,PF,S,2019,1,
8598,47125,2940,Previdenciário,CREDITADA,53.68,PF,PF,S,2019,1,
8599,8193,2940,Previdenciário,CREDITADA,53.5,PF,PF,S,2019,1,
8600,21814,2940,Previdenciário,CREDITADA,84.59,PF,PF,S,2019,1,
8601,25506,2940,Previdenciário,CREDITADA,53.31,PF,PF,S,2019,1,
8602,18664,2940,Previdenciário,CREDITADA,107.63,PF,PF,S,2017,3,
8603,36972,2940,Previdenciário,CREDITADA,30.8,PF,PF,S,2017,3,
8604,14706,2940,Previdenciário,CREDITADA,105.22,PF,PF,S,2017,3,
8605,36611,2940,Previdenciário,CREDITADA,109.0,PF,PF,S,2017,3,
8606,27396,2940,Previdenciário,CREDITADA,104.74,PF,PF,S,2017,3,
8607,47067,2940,Previdenciário,CREDITADA,109.81,PF,PF,S,2017,3,
8608,30293,2940,Previdenciário,CREDITADA,107.13,PF,PF,S,2017,3,
8609,12218,2940,Previdenciário,CREDITADA,109.39,PF,PF,S,2019,1,
8610,33418,2940,Previdenciário,CREDITADA,106.65,PF,PF,S,2017,3,
8611,31199,2940,Previdenciário,CREDITADA,71.63,PF,PF,S,2019,1,
8612,25043,2940,Previdenciário,CREDITADA,71.27,PF,PF,S,2019,1,
8613,18696,2940,Previdenciário,CREDITADA,71.96,PF,PF,S,2019,1,
8614,24714,2940,Previdenciário,CREDITADA,109.78,PF,PF,S,2017,3,
8615,4216,2940,Previdenciário,CREDITADA,109.2,PF,PF,S,2017,3,
8616,1349,2940,Previdenciário,CREDITADA,108.62,PF,PF,S,2017,3,
8617,7067,2940,Previdenciário,CREDITADA,107.56,PF,PF,S,2017,3,
8618,15885,2940,Previdenciário,CREDITADA,107.41,PF,PF,S,2017,3,
8619,35340,180,Previdenciário,CREDITADA,763.92,PF,PF,S,2018,2,
8620,26993,792,Previdenciário,CREDITADA,225.01,PF,PF,S,2018,2,
8621,31999,2714,Previdenciário,CREDITADA,311.94,PF,PF,S,2019,1,
8622,37813,2714,Previdenciário,CREDITADA,207.28,PF,PF,S,2019,1,
8623,42149,2714,Previdenciário,CREDITADA,272.03,PF,PF,S,2019,1,
8624,31795,2714,Previdenciário,CREDITADA,361.54,PF,PF,S,2019,1,
8625,18940,2714,Previdenciário,CREDITADA,537.92,PF,PF,S,2019,1,
8626,47142,2714,Previdenciário,CREDITADA,260.37,PF,PF,S,2019,1,
8627,9406,1082,Previdenciário,CREDITADA,216.54,PF,PF,S,2017,3,
8628,8971,1082,Previdenciário,CREDITADA,196.33,PF,PF,S,2017,3,
8629,8593,1082,Previdenciário,CREDITADA,193.92,PF,PF,S,2017,3,
8630,17093,1082,Previdenciário,CREDITADA,200.73,PF,PF,S,2017,3,
8631,31175,1082,Previdenciário,CREDITADA,200.68,PF,PF,S,2017,3,
8632,15158,1082,Previdenciário,CREDITADA,215.65,PF,PF,S,2017,3,
8633,19235,1082,Previdenciário,CREDITADA,200.67,PF,PF,S,2017,3,
8634,38275,1082,Previdenciário,CREDITADA,198.73,PF,PF,S,2017,3,
8635,19319,1082,Previdenciário,CREDITADA,192.27,PF,PF,S,2017,3,
8636,19080,1082,Previdenciário,CREDITADA,196.71,PF,PF,S,2017,3,
8637,7889,2076,Previdenciário,CREDITADA,992.77,PF,PF,S,2017,3,
8638,30184,2076,Previdenciário,CREDITADA,987.48,PF,PF,S,2017,3,
8639,5967,2076,Previdenciário,CREDITADA,1007.97,PF,PF,S,2019,1,
8640,46560,2076,Previdenciário,CREDITADA,981.65,PF,PF,S,2019,1,
8641,37756,2076,Previdenciário,CREDITADA,998.0,PF,PF,S,2017,3,
8642,46780,2076,Previdenciário,CREDITADA,976.53,PF,PF,S,2019,1,
8643,26010,2076,Previdenciário,CREDITADA,1003.39,PF,PF,S,2019,1,
8644,31886,2076,Previdenciário,CREDITADA,971.73,PF,PF,S,2019,1,
8645,18388,2076,Previdenciário,CREDITADA,967.04,PF,PF,S,2019,1,
8646,31009,318,Previdenciário,CREDITADA,78.49,PF,PF,S,2016,4,
8647,19892,318,Previdenciário,CREDITADA,28.4,PF,PF,S,2016,4,
8648,19893,318,Previdenciário,CREDITADA,4.02,PF,PF,S,2016,4,
8649,3623,331,Previdenciário,CREDITADA,164.06,PF,PF,S,2019,1,
8650,16870,331,Previdenciário,CREDITADA,164.06,PF,PF,S,2019,1,
8651,42338,2270,Previdenciário,CREDITADA,101.1,PF,PF,S,2019,1,
8652,14770,2391,Previdenciário,CREDITADA,106.37,PF,PF,S,2018,2,
8653,7244,2115,Previdenciário,CREDITADA,462.92,PF,PF,S,2019,1,
8654,37826,2433,Previdenciário,CREDITADA,674.5,PF,PF,S,2018,2,
8655,42626,2205,Previdenciário,CREDITADA,151.28,PF,PF,S,2019,1,
8656,7023,2205,Previdenciário,CREDITADA,152.53,PF,PF,S,2019,1,
8657,9267,474,Previdenciário,CREDITADA,640.64,PF,PF,S,2017,3,
8658,1852,1345,Previdenciário,CREDITADA,218.1,PF,PF,S,2020,0,
8659,33811,413,Previdenciário,CREDITADA,867.39,PF,PF,S,2019,1,
8660,12078,413,Previdenciário,CREDITADA,917.06,PF,PF,S,2019,1,
8661,961,413,Previdenciário,CREDITADA,909.18,PF,PF,S,2019,1,
8662,40381,413,Previdenciário,CREDITADA,882.95,PF,PF,S,2019,1,
